bd,sn,uw,lw,sz,id
29,-1.0,5,16,50,36424
4,1.0,12,16,32,36425
9,-1.0,9,15,33,36426
3,-1.0,10,26,39,36427
36,1.0,8,9,53,36428
31,1.0,5,19,55,36429
0,0.0,18,15,33,36430
84,1.0,26,2,112,36431
69,1.0,10,14,93,36432
15,1.0,5,24,44,36433
3,1.0,14,40,57,36434
22,-1.0,14,13,49,36435
170,-1.0,9,2,181,36436
101,-1.0,18,28,147,36437
146,1.0,0,13,159,36438
54,1.0,0,16,70,36439
41,-1.0,1,7,49,36440
23,1.0,20,6,49,36441
5,-1.0,18,15,38,36442
14,-1.0,11,6,31,36443
31,-1.0,0,21,52,36444
39,1.0,24,12,75,36445
85,-1.0,3,18,106,36446
8,1.0,29,2,39,36447
76,1.0,25,1,102,36448
14,-1.0,5,22,41,36449
2,-1.0,14,17,33,36450
54,1.0,2,4,60,36451
4,-1.0,24,14,42,36452
24,-1.0,4,10,38,36453
7,1.0,1,24,32,36454
31,-1.0,19,0,50,36455
51,-1.0,6,0,57,36456
0,1.0,22,13,35,36457
27,-1.0,7,9,43,36458
56,-1.0,1,18,75,36459
13,1.0,21,5,39,36460
30,1.0,13,5,48,36461
27,1.0,65,5,97,36462
39,1.0,6,13,58,36463
1,-1.0,42,3,46,36464
56,1.0,4,7,67,36465
11,-1.0,20,16,47,36466
129,1.0,8,0,137,36467
3,-1.0,53,33,89,36468
12,-1.0,0,26,38,36469
30,1.0,12,22,64,36470
34,1.0,0,17,51,36471
6,1.0,31,7,44,36472
48,-1.0,2,19,69,36473
11,1.0,10,19,40,36474
30,1.0,2,31,63,36475
64,1.0,0,4,68,36476
33,1.0,20,1,54,36477
28,1.0,4,34,66,36478
5,1.0,10,19,34,36479
15,1.0,14,13,42,36480
17,1.0,9,6,32,36481
27,-1.0,6,15,48,36482
6,1.0,9,18,33,36483
11,-1.0,13,25,49,36484
30,-1.0,8,3,41,36485
39,-1.0,10,6,55,36486
3,1.0,22,5,30,36487
0,1.0,6,30,36,36488
2,-1.0,16,8,26,36489
40,1.0,0,27,67,36490
30,-1.0,9,18,57,36491
19,1.0,2,17,38,36492
50,1.0,4,3,57,36493
43,-1.0,2,7,52,36494
14,-1.0,9,3,26,36495
21,-1.0,15,4,40,36496
18,-1.0,25,6,49,36497
12,1.0,22,15,49,36498
36,1.0,5,13,54,36499
74,-1.0,1,3,78,36500
7,-1.0,17,12,36,36501
33,-1.0,11,1,45,36502
0,0.0,4,21,25,36503
11,1.0,23,16,50,36504
34,1.0,79,3,116,36505
10,-1.0,19,28,57,36506
48,1.0,15,1,64,36507
28,-1.0,4,24,56,36508
20,-1.0,22,9,51,36509
58,-1.0,0,37,95,36510
20,1.0,3,10,33,36511
106,1.0,0,8,114,36512
14,1.0,20,11,45,36513
194,-1.0,4,6,204,36514
11,1.0,22,37,70,36515
26,-1.0,26,3,55,36516
4,1.0,16,17,37,36517
36,1.0,13,3,52,36518
98,1.0,17,17,132,36519
65,-1.0,5,6,76,36520
30,1.0,23,0,53,36521
9,-1.0,19,13,41,36522
50,1.0,14,1,65,36523
33,-1.0,0,18,51,36524
44,-1.0,2,5,51,36525
22,-1.0,16,8,46,36526
17,-1.0,7,8,32,36527
45,-1.0,2,7,54,36528
36,1.0,17,2,55,36529
40,-1.0,2,23,65,36530
28,1.0,24,5,57,36531
44,-1.0,7,15,66,36532
18,1.0,11,28,57,36533
6,-1.0,22,6,34,36534
23,-1.0,0,28,51,36535
56,1.0,5,17,78,36536
17,1.0,9,20,46,36537
34,1.0,5,12,51,36538
37,1.0,7,5,49,36539
56,-1.0,3,0,59,36540
63,1.0,6,0,69,36541
3,-1.0,22,3,28,36542
19,1.0,33,42,94,36543
0,-1.0,20,3,23,36544
7,-1.0,6,38,51,36545
1,-1.0,26,17,44,36546
28,1.0,11,5,44,36547
14,-1.0,9,10,33,36548
62,-1.0,6,4,72,36549
4,1.0,13,49,66,36550
0,-1.0,11,20,31,36551
33,-1.0,8,7,48,36552
2,1.0,18,4,24,36553
37,-1.0,10,24,71,36554
30,-1.0,2,18,50,36555
0,1.0,23,19,42,36556
9,-1.0,10,18,37,36557
36,1.0,4,5,45,36558
61,-1.0,3,14,78,36559
10,-1.0,12,15,37,36560
16,1.0,6,24,46,36561
9,-1.0,1,19,29,36562
52,1.0,6,14,72,36563
0,0.0,9,7,16,36564
28,1.0,7,44,79,36565
46,-1.0,6,2,54,36566
14,-1.0,16,2,32,36567
34,1.0,20,1,55,36568
16,1.0,15,10,41,36569
58,1.0,2,1,61,36570
15,-1.0,12,22,49,36571
16,1.0,37,0,53,36572
2,1.0,28,14,44,36573
31,1.0,11,7,49,36574
15,1.0,18,11,44,36575
59,1.0,10,0,69,36576
34,1.0,17,1,52,36577
1,1.0,18,9,28,36578
6,1.0,22,13,41,36579
28,-1.0,10,8,46,36580
18,-1.0,29,3,50,36581
6,-1.0,20,6,32,36582
39,-1.0,11,4,54,36583
21,-1.0,8,9,38,36584
12,1.0,13,6,31,36585
58,1.0,4,2,64,36586
20,-1.0,17,7,44,36587
10,1.0,20,1,31,36588
0,1.0,16,9,25,36589
66,1.0,20,1,87,36590
10,1.0,6,38,54,36591
9,-1.0,11,37,57,36592
114,-1.0,1,6,121,36593
13,1.0,16,11,40,36594
9,-1.0,15,15,39,36595
30,-1.0,24,2,56,36596
14,-1.0,22,0,36,36597
113,1.0,0,1,114,36598
12,-1.0,20,17,49,36599
46,-1.0,2,3,51,36600
75,-1.0,0,3,78,36601
21,-1.0,28,3,52,36602
53,1.0,4,3,60,36603
67,-1.0,0,1,68,36604
6,1.0,3,24,33,36605
4,1.0,6,19,29,36606
9,1.0,17,8,34,36607
34,1.0,1,9,44,36608
39,1.0,0,4,43,36609
65,-1.0,3,4,72,36610
16,1.0,3,17,36,36611
22,1.0,1,21,44,36612
5,1.0,10,11,26,36613
68,-1.0,3,6,77,36614
48,1.0,11,4,63,36615
5,-1.0,19,23,47,36616
49,-1.0,10,2,61,36617
64,-1.0,6,2,72,36618
38,1.0,18,7,63,36619
50,-1.0,10,3,63,36620
24,1.0,4,15,43,36621
1,-1.0,31,3,35,36622
49,1.0,4,2,55,36623
19,1.0,14,8,41,36624
13,1.0,11,12,36,36625
21,1.0,0,28,49,36626
35,-1.0,14,2,51,36627
53,-1.0,8,0,61,36628
20,-1.0,10,5,35,36629
15,1.0,6,20,41,36630
36,1.0,5,37,78,36631
12,-1.0,10,22,44,36632
29,1.0,7,18,54,36633
13,-1.0,15,30,58,36634
34,1.0,13,25,72,36635
13,-1.0,21,9,43,36636
5,-1.0,13,31,49,36637
10,-1.0,32,5,47,36638
5,1.0,18,6,29,36639
27,1.0,7,10,44,36640
18,1.0,18,7,43,36641
0,0.0,5,21,26,36642
36,-1.0,8,2,46,36643
1,1.0,8,24,33,36644
28,1.0,9,9,46,36645
6,1.0,9,27,42,36646
30,-1.0,4,13,47,36647
11,1.0,18,5,34,36648
30,-1.0,17,12,59,36649
28,1.0,10,2,40,36650
46,-1.0,6,13,65,36651
0,-1.0,11,13,24,36652
93,-1.0,10,14,117,36653
9,1.0,29,7,45,36654
5,-1.0,3,25,33,36655
41,1.0,1,5,47,36656
27,-1.0,3,5,35,36657
23,1.0,5,11,39,36658
26,1.0,28,4,58,36659
52,1.0,0,8,60,36660
8,-1.0,13,19,40,36661
77,-1.0,8,6,91,36662
51,1.0,10,3,64,36663
7,-1.0,15,20,42,36664
23,-1.0,10,2,35,36665
26,-1.0,5,12,43,36666
12,1.0,6,35,53,36667
9,1.0,3,27,39,36668
46,-1.0,9,21,76,36669
26,-1.0,10,8,44,36670
40,-1.0,0,13,53,36671
93,-1.0,0,2,95,36672
2,-1.0,38,13,53,36673
21,1.0,12,8,41,36674
20,-1.0,20,5,45,36675
15,1.0,3,14,32,36676
36,1.0,9,11,56,36677
186,1.0,45,0,231,36678
11,1.0,43,23,77,36679
1,1.0,17,32,50,36680
57,-1.0,8,20,85,36681
34,-1.0,20,9,63,36682
126,-1.0,0,25,151,36683
11,1.0,26,17,54,36684
7,1.0,3,23,33,36685
2,-1.0,22,17,41,36686
11,1.0,20,8,39,36687
76,1.0,34,7,117,36688
39,1.0,20,9,68,36689
95,-1.0,6,0,101,36690
36,1.0,8,49,93,36691
81,1.0,10,4,95,36692
31,-1.0,25,14,70,36693
7,-1.0,11,23,41,36694
1,1.0,9,44,54,36695
24,1.0,1,22,47,36696
31,-1.0,11,17,59,36697
17,-1.0,15,13,45,36698
68,-1.0,18,6,92,36699
45,-1.0,0,37,82,36700
8,-1.0,16,17,41,36701
16,1.0,22,2,40,36702
1,-1.0,6,40,47,36703
30,-1.0,20,6,56,36704
17,1.0,7,17,41,36705
50,-1.0,11,0,61,36706
21,1.0,23,7,51,36707
16,1.0,24,0,40,36708
31,-1.0,14,4,49,36709
3,-1.0,5,25,33,36710
3,-1.0,18,8,29,36711
37,1.0,6,12,55,36712
30,1.0,21,1,52,36713
27,1.0,3,12,42,36714
63,1.0,7,1,71,36715
77,1.0,5,0,82,36716
11,-1.0,12,8,31,36717
51,-1.0,19,0,70,36718
7,1.0,20,3,30,36719
24,1.0,5,34,63,36720
48,1.0,11,0,59,36721
39,1.0,11,3,53,36722
54,1.0,1,2,57,36723
40,-1.0,2,4,46,36724
6,1.0,6,19,31,36725
40,1.0,12,5,57,36726
32,-1.0,3,12,47,36727
31,1.0,0,13,44,36728
37,-1.0,13,1,51,36729
6,1.0,9,21,36,36730
12,-1.0,18,1,31,36731
21,-1.0,6,15,42,36732
39,1.0,0,17,56,36733
5,1.0,22,17,44,36734
16,1.0,7,21,44,36735
4,-1.0,7,24,35,36736
5,1.0,22,6,33,36737
5,1.0,22,4,31,36738
3,-1.0,24,10,37,36739
18,1.0,9,5,32,36740
23,-1.0,4,14,41,36741
19,1.0,20,4,43,36742
5,-1.0,5,25,35,36743
30,-1.0,17,5,52,36744
8,-1.0,30,4,42,36745
83,1.0,14,5,102,36746
28,-1.0,9,3,40,36747
30,1.0,2,12,44,36748
11,1.0,28,1,40,36749
31,-1.0,4,15,50,36750
113,-1.0,3,7,123,36751
61,-1.0,6,9,76,36752
16,1.0,16,17,49,36753
23,1.0,14,18,55,36754
8,-1.0,18,17,43,36755
47,1.0,1,11,59,36756
6,1.0,11,11,28,36757
5,1.0,32,8,45,36758
93,-1.0,11,12,116,36759
75,1.0,12,4,91,36760
29,1.0,35,0,64,36761
26,1.0,25,6,57,36762
4,-1.0,11,22,37,36763
7,-1.0,7,32,46,36764
10,-1.0,6,12,28,36765
4,-1.0,15,10,29,36766
0,-1.0,8,18,26,36767
0,-1.0,12,10,22,36768
22,1.0,23,3,48,36769
41,1.0,2,4,47,36770
14,1.0,7,22,43,36771
21,-1.0,7,30,58,36772
2,1.0,31,1,34,36773
35,1.0,15,10,60,36774
19,1.0,22,4,45,36775
29,1.0,6,18,53,36776
42,-1.0,57,6,105,36777
56,1.0,29,4,89,36778
17,-1.0,8,30,55,36779
3,-1.0,29,8,40,36780
31,-1.0,5,32,68,36781
42,-1.0,8,23,73,36782
94,-1.0,1,9,104,36783
151,-1.0,35,22,208,36784
30,1.0,34,35,99,36785
46,1.0,29,22,97,36786
20,1.0,128,26,174,36787
47,1.0,17,24,88,36788
25,1.0,30,26,81,36789
77,-1.0,20,11,108,36790
38,-1.0,22,4,64,36791
0,1.0,19,71,90,36792
26,1.0,0,12,38,36793
24,-1.0,7,21,52,36794
41,-1.0,11,3,55,36795
16,1.0,2,37,55,36796
46,1.0,4,5,55,36797
45,1.0,17,3,65,36798
3,1.0,27,1,31,36799
17,1.0,1,22,40,36800
9,-1.0,18,16,43,36801
3,-1.0,23,9,35,36802
8,-1.0,14,12,34,36803
60,-1.0,4,6,70,36804
4,-1.0,33,1,38,36805
63,-1.0,16,17,96,36806
15,1.0,11,23,49,36807
64,1.0,1,7,72,36808
33,-1.0,29,0,62,36809
49,1.0,11,7,67,36810
23,1.0,2,20,45,36811
2,1.0,10,19,31,36812
4,-1.0,7,30,41,36813
42,1.0,6,4,52,36814
8,-1.0,17,8,33,36815
1,1.0,23,15,39,36816
22,1.0,9,7,38,36817
36,-1.0,19,21,76,36818
4,-1.0,9,15,28,36819
15,1.0,15,2,32,36820
27,1.0,0,22,49,36821
40,1.0,0,9,49,36822
13,-1.0,4,14,31,36823
33,1.0,1,5,39,36824
43,-1.0,0,26,69,36825
2,1.0,15,11,28,36826
18,1.0,6,19,43,36827
25,-1.0,12,8,45,36828
41,-1.0,5,12,58,36829
74,-1.0,14,2,90,36830
81,1.0,11,4,96,36831
43,-1.0,6,37,86,36832
66,-1.0,10,27,103,36833
28,-1.0,22,0,50,36834
38,-1.0,6,1,45,36835
19,1.0,6,9,34,36836
58,-1.0,5,12,75,36837
2,1.0,17,13,32,36838
7,-1.0,10,6,23,36839
84,-1.0,5,14,103,36840
32,1.0,10,11,53,36841
32,-1.0,4,24,60,36842
4,-1.0,11,12,27,36843
37,-1.0,4,7,48,36844
101,-1.0,3,4,108,36845
61,1.0,14,9,84,36846
42,-1.0,9,4,55,36847
61,-1.0,6,23,90,36848
39,-1.0,10,14,63,36849
34,-1.0,17,4,55,36850
15,-1.0,7,20,42,36851
39,-1.0,11,13,63,36852
15,-1.0,24,3,42,36853
27,1.0,19,34,80,36854
35,1.0,1,8,44,36855
27,1.0,12,13,52,36856
51,-1.0,3,4,58,36857
78,1.0,7,2,87,36858
28,-1.0,7,9,44,36859
43,1.0,5,27,75,36860
6,1.0,2,24,32,36861
14,-1.0,24,5,43,36862
88,1.0,0,3,91,36863
6,-1.0,54,21,81,36864
22,1.0,2,33,57,36865
28,1.0,29,11,68,36866
57,1.0,20,0,77,36867
5,-1.0,16,13,34,36868
4,-1.0,44,0,48,36869
8,-1.0,17,17,42,36870
14,1.0,24,11,49,36871
2,1.0,24,11,37,36872
29,-1.0,3,41,73,36873
51,-1.0,21,1,73,36874
4,-1.0,35,1,40,36875
22,1.0,19,4,45,36876
74,-1.0,17,17,108,36877
15,1.0,23,21,59,36878
85,1.0,4,0,89,36879
0,-1.0,17,18,35,36880
7,1.0,6,28,41,36881
9,1.0,22,16,47,36882
58,-1.0,2,2,62,36883
1,-1.0,13,16,30,36884
4,-1.0,40,4,48,36885
43,1.0,13,14,70,36886
33,-1.0,28,0,61,36887
1,-1.0,25,15,41,36888
27,-1.0,11,14,52,36889
41,-1.0,8,1,50,36890
53,1.0,8,1,62,36891
1,-1.0,25,7,33,36892
57,1.0,1,3,61,36893
27,-1.0,17,7,51,36894
5,1.0,27,3,35,36895
18,-1.0,13,12,43,36896
40,-1.0,0,8,48,36897
14,1.0,23,1,38,36898
18,-1.0,23,3,44,36899
55,1.0,6,0,61,36900
6,-1.0,0,48,54,36901
27,-1.0,0,83,110,36902
40,1.0,34,1,75,36903
12,-1.0,35,14,61,36904
27,-1.0,10,40,77,36905
32,-1.0,20,7,59,36906
2,1.0,17,23,42,36907
46,-1.0,3,2,51,36908
30,1.0,22,4,56,36909
25,1.0,1,29,55,36910
3,-1.0,14,11,28,36911
53,1.0,37,0,90,36912
37,-1.0,9,9,55,36913
33,1.0,2,5,40,36914
6,-1.0,29,7,42,36915
13,-1.0,8,14,35,36916
2,-1.0,38,5,45,36917
0,-1.0,16,33,49,36918
27,1.0,24,5,56,36919
16,-1.0,12,20,48,36920
18,-1.0,37,8,63,36921
0,1.0,22,5,27,36922
0,1.0,20,7,27,36923
38,1.0,12,3,53,36924
72,-1.0,16,0,88,36925
17,1.0,8,9,34,36926
16,1.0,11,10,37,36927
18,-1.0,33,11,62,36928
28,-1.0,1,21,50,36929
10,-1.0,13,7,30,36930
4,1.0,13,11,28,36931
28,1.0,14,4,46,36932
14,1.0,4,36,54,36933
13,-1.0,19,10,42,36934
42,1.0,2,6,50,36935
47,1.0,10,1,58,36936
14,1.0,4,17,35,36937
27,1.0,10,6,43,36938
9,-1.0,1,17,27,36939
7,1.0,19,7,33,36940
70,-1.0,0,10,80,36941
1,-1.0,18,10,29,36942
29,1.0,14,6,49,36943
9,-1.0,27,6,42,36944
61,-1.0,0,13,74,36945
26,1.0,8,10,44,36946
1,-1.0,24,12,37,36947
2,1.0,26,1,29,36948
40,1.0,24,0,64,36949
3,-1.0,23,11,37,36950
45,-1.0,1,11,57,36951
19,1.0,36,0,55,36952
19,1.0,11,5,35,36953
4,-1.0,28,5,37,36954
12,-1.0,18,4,34,36955
134,-1.0,5,8,147,36956
0,-1.0,41,5,46,36957
42,-1.0,4,2,48,36958
7,-1.0,22,3,32,36959
4,-1.0,15,4,23,36960
33,-1.0,17,5,55,36961
15,-1.0,20,1,36,36962
37,-1.0,6,12,55,36963
80,-1.0,1,8,89,36964
15,1.0,2,20,37,36965
61,-1.0,6,3,70,36966
50,-1.0,3,6,59,36967
30,-1.0,5,12,47,36968
56,1.0,5,6,67,36969
43,-1.0,4,8,55,36970
18,1.0,7,14,39,36971
7,1.0,13,20,40,36972
28,-1.0,3,18,49,36973
26,-1.0,5,8,39,36974
5,1.0,29,17,51,36975
62,1.0,10,1,73,36976
27,1.0,7,9,43,36977
27,1.0,3,13,43,36978
7,-1.0,24,5,36,36979
22,1.0,0,29,51,36980
70,1.0,17,0,87,36981
46,1.0,0,16,62,36982
18,1.0,14,9,41,36983
34,1.0,14,3,51,36984
23,1.0,6,7,36,36985
53,-1.0,8,15,76,36986
75,-1.0,15,9,99,36987
6,-1.0,16,14,36,36988
61,-1.0,9,8,78,36989
0,-1.0,22,14,36,36990
5,1.0,22,9,36,36991
69,-1.0,16,7,92,36992
56,1.0,1,7,64,36993
11,1.0,37,14,62,36994
31,-1.0,6,8,45,36995
1,-1.0,21,21,43,36996
30,1.0,47,0,77,36997
67,-1.0,0,2,69,36998
27,-1.0,18,21,66,36999
15,1.0,3,21,39,37000
57,1.0,13,47,117,37001
57,1.0,0,3,60,37002
87,-1.0,0,0,87,37003
13,1.0,17,8,38,37004
14,1.0,13,10,37,37005
0,-1.0,15,0,15,37006
47,1.0,1,38,86,37007
35,1.0,1,7,43,37008
3,-1.0,13,16,32,37009
11,-1.0,19,2,32,37010
2,-1.0,39,31,72,37011
12,1.0,17,22,51,37012
14,1.0,25,21,60,37013
3,-1.0,21,39,63,37014
22,-1.0,15,12,49,37015
40,1.0,9,11,60,37016
8,1.0,20,4,32,37017
32,1.0,4,4,40,37018
8,-1.0,35,1,44,37019
13,-1.0,1,27,41,37020
21,1.0,5,25,51,37021
45,-1.0,6,4,55,37022
8,-1.0,19,7,34,37023
13,1.0,4,19,36,37024
63,-1.0,4,9,76,37025
3,-1.0,15,26,44,37026
3,-1.0,9,19,31,37027
51,-1.0,3,1,55,37028
132,1.0,0,0,132,37029
11,-1.0,9,18,38,37030
2,1.0,1,29,32,37031
42,-1.0,6,12,60,37032
47,1.0,0,6,53,37033
38,1.0,11,5,54,37034
1,1.0,5,19,25,37035
6,-1.0,3,51,60,37036
27,-1.0,5,7,39,37037
43,1.0,1,3,47,37038
6,1.0,0,29,35,37039
40,1.0,12,6,58,37040
29,1.0,3,37,69,37041
38,-1.0,3,11,52,37042
6,1.0,12,16,34,37043
6,1.0,1,32,39,37044
35,1.0,17,7,59,37045
5,1.0,20,4,29,37046
41,1.0,2,20,63,37047
30,1.0,18,21,69,37048
46,-1.0,0,33,79,37049
26,1.0,8,27,61,37050
16,-1.0,1,47,64,37051
12,-1.0,28,4,44,37052
12,1.0,11,13,36,37053
36,1.0,0,16,52,37054
34,1.0,0,8,42,37055
3,1.0,8,36,47,37056
24,-1.0,14,12,50,37057
17,-1.0,16,9,42,37058
25,-1.0,15,2,42,37059
4,1.0,2,26,32,37060
5,1.0,5,20,30,37061
17,-1.0,24,2,43,37062
12,1.0,20,2,34,37063
7,-1.0,4,30,41,37064
72,1.0,0,25,97,37065
0,-1.0,29,25,54,37066
39,1.0,13,19,71,37067
7,-1.0,22,5,34,37068
0,0.0,4,7,11,37069
1,1.0,21,30,52,37070
3,1.0,1,21,25,37071
16,1.0,38,8,62,37072
1,-1.0,22,31,54,37073
42,-1.0,12,1,55,37074
69,1.0,1,1,71,37075
44,1.0,3,4,51,37076
13,-1.0,12,5,30,37077
72,1.0,32,10,114,37078
21,1.0,31,7,59,37079
39,1.0,11,8,58,37080
1,-1.0,9,24,34,37081
18,-1.0,2,27,47,37082
36,-1.0,10,14,60,37083
112,-1.0,4,0,116,37084
70,-1.0,8,10,88,37085
4,1.0,5,19,28,37086
65,-1.0,5,7,77,37087
8,-1.0,10,17,35,37088
10,1.0,0,18,28,37089
7,-1.0,33,13,53,37090
32,-1.0,1,16,49,37091
74,1.0,4,1,79,37092
11,-1.0,14,21,46,37093
40,-1.0,10,1,51,37094
31,-1.0,1,11,43,37095
2,-1.0,4,21,27,37096
45,1.0,6,3,54,37097
11,1.0,7,15,33,37098
8,-1.0,11,10,29,37099
20,-1.0,6,9,35,37100
33,1.0,11,2,46,37101
64,1.0,7,0,71,37102
24,1.0,15,4,43,37103
16,1.0,3,41,60,37104
122,-1.0,3,0,125,37105
64,-1.0,3,6,73,37106
45,1.0,4,1,50,37107
44,1.0,5,32,81,37108
1,1.0,16,25,42,37109
66,-1.0,2,1,69,37110
7,1.0,19,2,28,37111
28,-1.0,15,3,46,37112
17,1.0,12,22,51,37113
8,-1.0,9,9,26,37114
16,-1.0,18,0,34,37115
32,1.0,3,6,41,37116
8,1.0,15,7,30,37117
8,-1.0,7,18,33,37118
6,-1.0,0,23,29,37119
73,1.0,230,7,310,37120
155,1.0,54,25,234,37121
7,1.0,39,26,72,37122
109,1.0,51,4,164,37123
116,-1.0,8,3,127,37124
17,-1.0,19,49,85,37125
1,-1.0,15,69,85,37126
0,-1.0,34,25,59,37127
61,-1.0,16,3,80,37128
26,1.0,30,0,56,37129
2,-1.0,17,30,49,37130
7,1.0,18,19,44,37131
65,1.0,1,25,91,37132
48,-1.0,5,8,61,37133
53,1.0,16,10,79,37134
36,1.0,0,36,72,37135
16,-1.0,46,13,75,37136
10,1.0,29,0,39,37137
7,-1.0,22,15,44,37138
5,1.0,41,2,48,37139
23,-1.0,1,18,42,37140
12,-1.0,9,18,39,37141
41,-1.0,8,5,54,37142
16,-1.0,21,0,37,37143
3,-1.0,34,7,44,37144
32,-1.0,19,22,73,37145
36,1.0,17,0,53,37146
42,-1.0,7,12,61,37147
23,-1.0,9,6,38,37148
22,-1.0,8,20,50,37149
55,1.0,9,12,76,37150
25,1.0,23,3,51,37151
41,1.0,20,14,75,37152
30,1.0,15,12,57,37153
4,-1.0,65,6,75,37154
25,1.0,2,22,49,37155
24,-1.0,2,18,44,37156
18,1.0,3,28,49,37157
10,1.0,18,22,50,37158
27,1.0,40,15,82,37159
70,1.0,18,6,94,37160
85,1.0,4,14,103,37161
1,1.0,28,45,74,37162
12,-1.0,5,43,60,37163
58,1.0,55,2,115,37164
11,-1.0,34,23,68,37165
41,-1.0,5,20,66,37166
4,-1.0,48,11,63,37167
39,-1.0,0,21,60,37168
5,1.0,20,10,35,37169
8,-1.0,46,2,56,37170
54,-1.0,8,3,65,37171
90,-1.0,4,12,106,37172
6,-1.0,23,19,48,37173
2,-1.0,18,19,39,37174
101,1.0,3,5,109,37175
10,-1.0,32,25,67,37176
16,1.0,36,0,52,37177
104,1.0,10,0,114,37178
51,-1.0,7,0,58,37179
57,-1.0,21,2,80,37180
31,-1.0,4,45,80,37181
23,-1.0,2,29,54,37182
54,1.0,15,19,88,37183
5,1.0,4,42,51,37184
8,1.0,9,22,39,37185
23,1.0,16,12,51,37186
73,1.0,0,0,73,37187
47,-1.0,4,7,58,37188
60,1.0,18,23,101,37189
11,-1.0,30,6,47,37190
16,1.0,4,19,39,37191
35,-1.0,1,27,63,37192
18,-1.0,11,12,41,37193
5,1.0,13,35,53,37194
110,-1.0,6,18,134,37195
32,1.0,44,35,111,37196
57,-1.0,14,7,78,37197
59,-1.0,19,29,107,37198
66,1.0,0,15,81,37199
4,1.0,63,1,68,37200
28,1.0,5,43,76,37201
25,1.0,14,11,50,37202
32,1.0,14,2,48,37203
4,1.0,12,35,51,37204
62,-1.0,2,29,93,37205
39,-1.0,5,12,56,37206
4,1.0,16,12,32,37207
17,-1.0,39,10,66,37208
4,-1.0,4,28,36,37209
47,-1.0,3,53,103,37210
18,1.0,33,14,65,37211
49,-1.0,12,18,79,37212
31,1.0,2,23,56,37213
22,-1.0,10,23,55,37214
86,1.0,0,18,104,37215
82,-1.0,0,2,84,37216
25,1.0,26,2,53,37217
2,-1.0,28,24,54,37218
51,1.0,10,4,65,37219
42,1.0,18,19,79,37220
56,-1.0,9,4,69,37221
55,1.0,4,5,64,37222
9,1.0,27,0,36,37223
28,-1.0,3,10,41,37224
16,1.0,24,1,41,37225
79,-1.0,0,8,87,37226
0,-1.0,9,26,35,37227
17,1.0,12,12,41,37228
16,1.0,7,15,38,37229
74,-1.0,0,74,148,37230
3,-1.0,16,19,38,37231
33,-1.0,8,3,44,37232
28,1.0,6,7,41,37233
22,1.0,21,1,44,37234
42,-1.0,4,10,56,37235
10,-1.0,14,11,35,37236
11,1.0,15,8,34,37237
56,1.0,6,2,64,37238
27,1.0,10,3,40,37239
7,1.0,19,5,31,37240
24,1.0,0,19,43,37241
31,-1.0,8,9,48,37242
41,1.0,20,7,68,37243
0,-1.0,36,4,40,37244
1,1.0,3,35,39,37245
16,1.0,9,12,37,37246
33,1.0,7,4,44,37247
24,-1.0,19,4,47,37248
1,-1.0,15,47,63,37249
40,1.0,44,0,84,37250
9,1.0,7,58,74,37251
10,-1.0,6,34,50,37252
111,-1.0,0,3,114,37253
20,1.0,13,8,41,37254
38,-1.0,3,29,70,37255
33,-1.0,12,10,55,37256
30,-1.0,12,2,44,37257
48,-1.0,3,1,52,37258
8,-1.0,10,13,31,37259
23,1.0,1,10,34,37260
26,-1.0,28,4,58,37261
41,1.0,3,3,47,37262
52,1.0,40,0,92,37263
24,-1.0,13,8,45,37264
15,1.0,28,10,53,37265
40,-1.0,9,8,57,37266
51,-1.0,2,1,54,37267
48,-1.0,5,13,66,37268
123,-1.0,0,0,123,37269
33,1.0,37,11,81,37270
0,1.0,11,31,42,37271
9,-1.0,11,27,47,37272
99,-1.0,4,4,107,37273
9,1.0,33,21,63,37274
4,-1.0,30,14,48,37275
11,1.0,12,11,34,37276
33,1.0,13,3,49,37277
45,1.0,9,3,57,37278
12,1.0,12,18,42,37279
34,1.0,1,8,43,37280
46,1.0,7,7,60,37281
2,1.0,22,12,36,37282
15,1.0,19,6,40,37283
22,-1.0,6,7,35,37284
41,1.0,9,1,51,37285
11,-1.0,24,10,45,37286
60,-1.0,8,1,69,37287
40,-1.0,3,8,51,37288
11,-1.0,13,5,29,37289
15,-1.0,12,7,34,37290
62,1.0,21,13,96,37291
41,-1.0,8,9,58,37292
30,1.0,19,7,56,37293
70,1.0,1,9,80,37294
48,-1.0,4,3,55,37295
13,1.0,30,0,43,37296
33,1.0,2,15,50,37297
31,-1.0,5,8,44,37298
9,-1.0,18,8,35,37299
15,1.0,11,5,31,37300
38,-1.0,3,4,45,37301
23,1.0,13,25,61,37302
73,-1.0,2,9,84,37303
55,-1.0,17,12,84,37304
2,-1.0,48,8,58,37305
13,1.0,11,26,50,37306
62,1.0,5,4,71,37307
24,-1.0,0,50,74,37308
10,-1.0,15,10,35,37309
15,1.0,3,29,47,37310
26,1.0,1,19,46,37311
28,1.0,15,0,43,37312
0,1.0,16,0,16,37313
3,1.0,26,2,31,37314
50,-1.0,1,14,65,37315
93,1.0,34,8,135,37316
7,-1.0,20,18,45,37317
88,1.0,1,3,92,37318
39,1.0,7,2,48,37319
8,-1.0,13,16,37,37320
18,1.0,8,14,40,37321
3,-1.0,18,10,31,37322
29,1.0,6,25,60,37323
59,-1.0,8,1,68,37324
5,1.0,16,17,38,37325
